tag	tag_type	sequence	sequence_vector	uv
类型词3D	1	3d游戏大全@ps->3d游戏排行榜前十名@ps	1	28
类型词3D	1	3d网游@ps->剑灵官网@ps	1	28
类型词3D	1	3d网游@ps->天下3@ps	1	28
类型词3D	1	好玩的2d网游@ps->八仙外传@iknow	1	27
类型词3D	1	3d网游排行榜2013@ps->龙剑@ps	1	27
类型词3D	1	3d游戏大全@ps->3d单机游戏大全@ps	1	27
类型词3D	1	最新大型3d网络游戏@ps->最火的3d网络游戏@ps	1	27
类型词3D	1	3d网游排行榜2013@ps->3d网游排行榜@ps	1	26
类型词3D	1	3d网游@ps->极光世界@ps	1	26
类型词3D	1	3d网游排行榜2013前十名网络游戏@ps->3d网游排行榜@ps	1	26
类型词3D	1	3d网游排行榜2013@ps->3d网络游戏排行榜2013@ps	1	26
类型词3D	1	3d网游@ps->画面最好的3d网游@ps	1	25
类型词3D	1	3d游戏大全@ps->3d游戏@ps	1	25
类型词3D	1	3d网络游戏@ps->大型3d网络游戏排名@ps	1	25
类型词3D	1	3d网游@ps->3d网络游戏@ps	1	25
类型词3D	1	3d网游排行榜2013前十名网络游戏@ps->3d网游排行榜2013前十名网络游戏@iknow	1	24
类型词3D	1	3d网络游戏@ps->极光世界@ps	1	24
类型词3D	1	3d网游@video->3d网游@ps	1	24
类型词3D	1	好玩的3d网游@ps->3d网络游戏前十名@ps	1	24
类型词3D	1	大型3d网络游戏@ps->大型3d网络游戏排名@ps	1	23
类型词3D	1	2013最红3d网络游戏@ps->2013大型3d网络游戏@ps	1	23
类型词3D	1	3d网络游戏@ps->3d网络游戏排行榜2013前十名@ps	1	23
类型词3D	1	3d成人网络游戏@ps->3d成人游戏@ps	1	23
类型词3D	1	3d网络游戏@ps->3d网络游戏排行榜@ps	1	22
类型词3D	1	最新大型3d网络游戏@ps->2013大型3d网络游戏@ps	1	22
类型词3D	1	好玩的3d网游@iknow->好玩的3d网游@ps	1	22
类型词3D	1	3d网游@ps->3d网页游戏@ps	1	22
类型词3D	1	3d网络游戏@ps->极光世界@iknow	1	21
类型词3D	1	3d网游排行榜@ps->剑灵@ps	1	21
类型词3D	1	3d网游排行榜前十名@ps->大型3d网络游戏排名@ps	1	20
类型词3D	1	好玩的2d网游@ps->2d网游排行榜前10名@ps	1	20
类型词3D	1	3d网游排行榜2013@ps->最新大型3d网络游戏@ps	1	20
类型词3D	1	3d网络游戏@video->3d网络游戏@ps	1	20
类型词3D	1	3d网络游戏@ps->最新3d网络游戏@ps	1	20
类型词3D	1	3d网游@ps->诛仙3@ps	1	20
类型词3D	1	2013最红3d网络游戏@ps->大型3d网络游戏排名@ps	1	19
类型词3D	1	3d网游@ps->龙剑官网@ps	1	19
类型词3D	1	3d网游排行榜2013前十名网络游戏@ps->剑灵官网@ps	1	19
类型词3D	1	大型3d网络游戏@ps->最新大型3d网络游戏@ps	1	18
类型词3D	1	大型3d网络游戏@ps->大型3d网络游戏@iknow	1	18
类型词3D	1	3d网络游戏@ps->剑灵@ps	1	18
类型词3D	1	3d网游@iknow->3d网游@ps	1	18
类型词3D	1	2013大型3d网络游戏@ps->地下城强袭者@iknow	1	17
类型词3D	1	3d网络游戏排行榜2013@ps->3d网络游戏@ps	1	17
类型词3D	1	3d网络游戏@ps->最新大型3d网络游戏@ps	1	17
类型词3D	1	3d网游排行榜2013@ps->c9@ps	1	17
类型词3D	1	大型3d网络游戏@ps->2013大型3d网络游戏@ps	1	17
类型词3D	1	3d游戏大全@ps->3d网络游戏大全@ps	1	17
类型词3D	1	画面好的3d网游@ps->画面好的3d网游@iknow	1	17
类型词3D	1	3d游戏大全@ps->3d小游戏大全@ps	1	16
类型词3D	1	3d网游@ps->问剑@ps	1	16
类型词3D	1	好玩的3d网游@ps->好玩的3d网络游戏排行榜@ps	1	16
类型词3D	1	最新3d网游@ps->剑灵@ps	1	16
类型词3D	1	3d网络游戏排行榜2013@ps->2013最红3d网络游戏@ps	1	16
类型词3D	1	3d网游@ps->3d网游@video	1	16
类型词3D	1	好玩的3d网游@video->好玩的3d网游@ps	1	16
类型词3D	1	3d网游排行榜2013前十名网络游戏@ps->现在最火爆网络游戏@ps	1	16
类型词3D	1	3d网游排行榜前十名@ps->最新大型3d网络游戏@ps	1	16
类型词3D	1	3d网络游戏@ps->圣魔之血@iknow	1	16
类型词3D	1	3d游戏大全@ps->3d游戏单机版下载@ps	1	15
类型词3D	1	3d网络游戏@ps->3d网游@ps	1	15
类型词3D	1	3d网游@ps->完美世界@ps	1	15
类型词3D	1	3d网游@ps->永恒之塔@ps	1	15
类型词3D	1	好玩的3d网游@ps->最新大型3d网络游戏@ps	1	15
类型词3D	1	3d网游@ps->地下城强袭者@iknow->地下城强袭者@ps	2	29
类型词3D	1	3d网游@ps->龙剑@ps->龙剑@image	2	16
类型词3D	1	3d网游@ps->龙剑@ps->3d网游@ps	2	15
类型词3D	1	3d网游排行榜2013@ps->降龙之剑@iknow->时空裂痕@iknow	2	15
类型词3D	1	3d网游@ps->地下城强袭者@iknow->泰坦@ps	2	13
类型词3D	1	3d网游排行榜2013@ps->时空裂痕@iknow->时空裂痕@ps	2	12
类型词3D	1	3d网游@ps->龙剑@ps->龙剑@video	2	11
类型词3D	1	3d网游@ps->龙剑@ps->泰坦@ps	2	10
类型词3D	1	好玩的3d网游@ps->好玩的3d网游@iknow->好玩的3d网游@ps	2	10
类型词3D	1	3d网游@ps->龙剑@ps->tera@ps	2	10
类型词RPG	1	剑灵@ps->mmorpg@ps	-1	134
类型词RPG	1	mmorpg@ps->mmorpg网游@ps	-1	56
类型词RPG	1	枪神纪@ps->mmorpg@ps	-1	40
类型词RPG	1	mmo@ps->mmorpg@ps	-1	35
类型词RPG	1	arpg@ps->mmorpg@ps	-1	33
类型词RPG	1	morpg@ps->mmorpg@ps	-1	29
类型词RPG	1	17173@ps->mmorpg@ps	-1	26
类型词RPG	1	mmorpg@ps->mmorpg游戏@ps	-1	23
类型词RPG	1	剑灵激活码@ps->mmorpg@ps	-1	21
类型词RPG	1	rpg网友@ps->rpg网游@ps	-1	21
类型词RPG	1	rpg@ps->mmorpg@ps	-1	20
类型词RPG	1	mmorpg网游@ps->mmorpg@ps	-1	19
类型词RPG	1	斗战神@ps->mmorpg@ps	-1	18
类型词RPG	1	arpg@ps->arpg网游@ps	-1	18
类型词RPG	1	魔兽世界@ps->mmorpg@ps	-1	17
类型词RPG	1	龙剑@ps->mmorpg@ps	-1	17
类型词RPG	1	lol@ps->mmorpg@ps	-1	16
类型词RPG	1	激战2@ps->mmorpg@ps	-1	16
类型词RPG	1	rpg@ps->rpg网游@ps	-1	16
类型词RPG	1	rts@ps->mmorpg@ps	-1	15
类型词RPG	1	rpg网游@ps->rpg网游排行榜@ps	-1	13
类型词RPG	1	龙之谷@ps->mmorpg@ps	-1	13
类型词RPG	1	mmoprg@ps->mmorpg@ps	-1	13
类型词RPG	1	剑灵是什么类型的游戏@ps->mmorpg@ps	-1	13
类型词RPG	1	rpg游戏@ps->rpg网游@ps	-1	13
类型词RPG	1	网游@ps->mmorpg@ps	-1	13
类型词RPG	1	mmoarpg@ps->mmorpg@ps	-1	12
类型词RPG	1	mmorpg是什么意思@ps->mmorpg网游@ps	-1	12
类型词RPG	1	tera@ps->mmorpg@ps	-1	11
类型词RPG	1	moba@ps->mmorpg@ps	-1	11
类型词RPG	1	mmrpg@ps->mmorpg@ps	-1	10
类型词RPG	1	mmorpg@ps->mmorpg@iknow	-1	10
类型词RPG	1	rpg网游@ps->好玩的rpg网游@ps	-1	10
类型词RPG	1	神之浩劫@ps->mmorpg@ps	-1	10
类型词RPG	1	mmorpg@ps	0	4177
类型词RPG	1	rpg网游@ps	0	332
类型词RPG	1	mmorpg网游@ps	0	295
类型词RPG	1	mmorpg游戏@ps	0	148
类型词RPG	1	好玩的rpg网游@ps	0	116
类型词RPG	1	rpg网游排行榜@ps	0	116
类型词RPG	1	arpg网游@ps	0	96
类型词RPG	1	rpg网页游戏@ps	0	75
类型词RPG	1	rpg游戏推荐@ps	0	72
类型词RPG	1	rpg网络游戏@ps	0	48
类型词RPG	1	mmorpg@iknow	0	45
类型词RPG	1	rpg 游戏@ps	0	44
类型词RPG	1	mmrpg网游@ps	0	36
类型词RPG	1	rpg网络游戏排行榜@ps	0	28
类型词RPG	1	3drpg网游@ps	0	26
类型词RPG	1	q版rpg网游@ps	0	23
类型词RPG	1	好玩的mmorpg网游@ps	0	22
类型词RPG	1	好玩的rpg网络游戏@ps	0	21
类型词RPG	1	rpg 网游@ps	0	21
类型词RPG	1	mmorpg@video	0	20
类型词RPG	1	最新rpg游戏@ps	0	20
类型词RPG	1	rpg网游@iknow	0	15
类型词RPG	1	mmorpg网络游戏@ps	0	15
类型词RPG	1	rpg网游推荐@ps	0	15
类型词RPG	1	大型rpg网游@ps	0	14
类型词RPG	1	网络rpg游戏@ps	0	14
类型词RPG	1	rpg角色扮演@ps	0	14
类型词RPG	1	rpg角色扮演游戏@ps	0	14
类型词RPG	1	有什么好玩的rpg网游@ps	0	14
类型词RPG	1	电脑rpg游戏@ps	0	13
类型词RPG	1	rpg网游排行@ps	0	12
类型词RPG	1	2drpg网游@ps	0	11
类型词RPG	1	休闲rpg网游@ps	0	11
类型词RPG	1	大型rpg游戏@ps	0	11
类型词RPG	1	mmorpg@image	0	10
类型词RPG	1	mmorpg@ps->上古世纪@ps	1	94
类型词RPG	1	mmorpg@ps->剑灵@ps	1	79
类型词RPG	1	mmorpg@ps->mmorpg网游@ps	1	56
类型词RPG	1	mmorpg@ps->arpg@ps	1	35
类型词RPG	1	mmorpg@ps->rpg@ps	1	34
类型词RPG	1	mmorpg@ps->mmorpg网游排行榜@ps	1	33
类型词RPG	1	mmorpg@ps->mmorpg是什么意思@ps	1	33
类型词RPG	1	mmorpg@ps->17173@ps	1	24
类型词RPG	1	mmorpg@ps->mmorpg游戏@ps	1	23
类型词RPG	1	mmorpg网游@ps->mmorpg网游排行榜@ps	1	22
类型词RPG	1	mmorpg@ps->mmorpg排行榜@ps	1	20
类型词RPG	1	mmorpg@ps->mmo@ps	1	19
类型词RPG	1	mmorpg网游@ps->mmorpg@ps	1	19
类型词RPG	1	mmorpg@ps->MMORPG@image	1	17
类型词RPG	1	mmorpg@ps->mm图片@ps	1	17
类型词RPG	1	mmorpg网游@ps->mmorpg是什么意思@ps	1	15
类型词RPG	1	rpg网游@ps->洛奇@ps	1	15
类型词RPG	1	mmorpg@ps->mmoact@ps	1	15
类型词RPG	1	mmorpg@ps->massive@ps	1	14
类型词RPG	1	mmorpg@ps->大型多人在线角色扮演游戏@ps	1	14
类型词RPG	1	rpg网游@ps->rpg网游排行榜@ps	1	13
类型词RPG	1	mmorpg@ps->fps@ps	1	12
类型词RPG	1	mmorpg@ps->上古世纪@iknow	1	11
类型词RPG	1	mmorpg@ps->好玩的mmorpg@ps	1	11
类型词RPG	1	mmorpg@ps->枪神纪@ps	1	10
类型词RPG	1	rpg网游@ps->好玩的rpg网游@ps	1	10
类型词RPG	1	mmorpg@ps->mmorpg@iknow	1	10
类型词RPG	1	mmorpg@ps->激战2@ps	1	10
类型词RPG	1	mmorpg@ps->魔兽世界@ps	1	10
类型词RPG	1	mmorpg@ps->龙之谷@ps	1	10
类型词RPG	1	mmorpg@ps->剑灵@ps->剑灵@image	2	11
类型词武侠	1	武侠游戏@ps->武侠游戏@iknow	-1	31
类型词武侠	1	武侠游戏@ps->武侠网络游戏@ps	-1	29
类型词武侠	1	武侠q传@ps->武侠网络游戏排行榜@ps	-1	28
类型词武侠	1	武侠@ps->武侠游戏@ps	-1	28
类型词武侠	1	武侠网游@ps->武侠网游排行榜@ps	-1	22
类型词武侠	1	武侠@ps->武侠网游排行榜@ps	-1	18
类型词武侠	1	武侠网游排行榜@ps->3d武侠网游排行榜@ps	-1	18
类型词武侠	1	武侠游戏@ps->武侠游戏@image	-1	15
类型词武侠	1	武侠网游@ps->武侠网游@iknow	-1	14
类型词武侠	1	武侠网游排行榜@ps->武侠网游排行榜@iknow	-1	11
类型词武侠	1	武侠网络游戏@ps->武侠网络游戏排行榜@ps	-1	11
类型词武侠	1	好玩的武侠网游@ps->好玩的武侠网游@iknow	-1	10
类型词武侠	1	武侠游戏@ps	0	672
类型词武侠	1	武侠网游@ps	0	581
类型词武侠	1	武侠网游排行榜@ps	0	285
类型词武侠	1	武侠类网游@ps	0	172
类型词武侠	1	好玩的武侠网游@ps	0	134
类型词武侠	1	3d武侠网游@ps	0	123
类型词武侠	1	武侠网页游戏@ps	0	109
类型词武侠	1	武侠网络游戏@ps	0	106
类型词武侠	1	武侠网络游戏排行榜@ps	0	102
类型词武侠	1	3d武侠网游排行榜@ps	0	97
类型词武侠	1	武侠游戏@iknow	0	81
类型词武侠	1	武侠网游排行榜@video	0	50
类型词武侠	1	武侠网游@iknow	0	50
类型词武侠	1	武侠类网游@iknow	0	47
类型词武侠	1	2d武侠网游@ps	0	41
类型词武侠	1	武侠游戏@video	0	40
类型词武侠	1	好玩的3d武侠网游@ps	0	38
类型词武侠	1	武侠网游排行榜@iknow	0	36
类型词武侠	1	武侠类网络游戏@ps	0	36
类型词武侠	1	3d武侠网络游戏@ps	0	29
类型词武侠	1	什么武侠网游好玩@ps	0	26
类型词武侠	1	武侠角色扮演游戏@ps	0	25
类型词武侠	1	2013武侠网游@ps	0	25
类型词武侠	1	好玩的武侠网游@iknow	0	24
类型词武侠	1	武侠网游@video	0	24
类型词武侠	1	2d武侠网游排行榜@ps	0	23
类型词武侠	1	武侠角色扮演网游@ps	0	23
类型词武侠	1	最新武侠网游@ps	0	23
类型词武侠	1	武侠网游哪个好玩@ps	0	22
类型词武侠	1	3d武侠网游@iknow	0	21
类型词武侠	1	武侠 网游@ps	0	21
类型词武侠	1	有什么好玩的武侠网游@ps	0	20
类型词武侠	1	武侠3d网游@ps	0	20
类型词武侠	1	最好玩的武侠网游@ps	0	20
类型词武侠	1	武侠游戏@image	0	19
类型词武侠	1	好玩的武侠类网游@ps	0	17
类型词武侠	1	武侠类网游排行榜@ps	0	16
类型词武侠	1	最新武侠游戏@ps	0	15
类型词武侠	1	什么武侠网游好玩@iknow	0	14
类型词武侠	1	国产武侠游戏@ps	0	13
类型词武侠	1	纯武侠网游@ps	0	12
类型词武侠	1	2.5d武侠网游@ps	0	12
类型词武侠	1	3d武侠角色扮演网游@ps	0	12
类型词武侠	1	武侠网络游戏@iknow	0	11
类型词武侠	1	金庸武侠网游@ps	0	11
类型词武侠	1	有什么武侠游戏@ps	0	11
类型词武侠	1	网络武侠游戏@ps	0	11
类型词武侠	1	武侠网游推荐@ps	0	10
类型词武侠	1	网络武侠游戏排行榜@ps	0	10
类型词武侠	1	2d武侠网络游戏@ps	0	10
类型词武侠	1	免费武侠网游@ps	0	10
类型词武侠	1	2013好玩的武侠网游@ps	0	10
类型词武侠	1	武侠游戏@ps->武侠单机游戏@ps	1	55
类型词武侠	1	武侠游戏@ps->武侠游戏单机@ps	1	39
类型词武侠	1	武侠游戏@ps->武侠游戏@iknow	1	31
类型词武侠	1	武侠游戏@ps->武侠网络游戏@ps	1	29
类型词武侠	1	武侠游戏@ps->单机武侠游戏@ps	1	21
类型词武侠	1	武侠网游@ps->武侠网游排行榜@ps	1	21
类型词武侠	1	武侠网游排行榜@ps->3d武侠网游排行榜@ps	1	18
类型词武侠	1	武侠网游@ps->武侠网游小说@ps	1	16
类型词武侠	1	武侠游戏@ps->武侠游戏排行榜@ps	1	16
类型词武侠	1	武侠游戏@ps->武魂@iknow	1	15
类型词武侠	1	武侠游戏@ps->武侠游戏@image	1	15
类型词武侠	1	武侠网游@ps->武侠网游@iknow	1	14
类型词武侠	1	武侠网游排行榜@ps->武侠网游小说排行榜@ps	1	13
类型词武侠	1	武侠类网游@ps->武侠类网游小说@ps	1	12
类型词武侠	1	武侠网络游戏@ps->武侠网络游戏排行榜@ps	1	11
类型词武侠	1	武侠网游排行榜@ps->武侠网游排行榜@iknow	1	11
类型词武侠	1	好玩的武侠网游@ps->好玩的武侠网游@iknow	1	10
类型词武侠	1	武侠网游@ps->九阴真经@ps	1	10
类型词武侠	1	武侠网游@ps->刀剑2@ps	1	10
类型词角色扮演	1	角色扮演@ps->角色扮演@video->角色扮演@ps->角色扮演@video	-3	17
类型词角色扮演	1	角色扮演@video->角色扮演@ps->角色扮演@video->角色扮演@ps	-3	10
类型词角色扮演	1	角色扮演@ps->角色扮演@video->角色扮演@ps	-2	86
类型词角色扮演	1	角色扮演@video->角色扮演 电影@video->角色扮演@video	-2	51
类型词角色扮演	1	角色扮演@ps->角色扮演@image->角色扮演@ps	-2	35
类型词角色扮演	1	角色扮演@video->角色扮演@ps->角色扮演@video	-2	26
类型词角色扮演	1	三级片@video->%-(%0-%,,%,@video->角色扮演@video	-2	19
类型词角色扮演	1	%,@video->除却巫山@video->角色扮演@video	-2	17
类型词角色扮演	1	角色@ps->角色扮演@ps->角色扮演@video	-2	14
类型词角色扮演	1	角色扮演@video->角色扮演韩国@video->角色扮演@video	-2	14
类型词角色扮演	1	角色扮演单机游戏@ps->角色扮演单机游戏@iknow->角色扮演单机游戏@ps	-2	13
类型词角色扮演	1	穿裘皮的维纳斯@video->满花房@video->角色扮演@video	-2	13
类型词角色扮演	1	角色@video->角色@ps->角色扮演@ps	-2	13
类型词角色扮演	1	角色@ps->角色 电影@ps->角色扮演@ps	-2	12
类型词角色扮演	1	角色扮演@ps->角色扮演@iknow->角色扮演@ps	-2	12
类型词角色扮演	1	情色电影@video->%-\\'%/)%-)%  %,%%/\\'%.@video->角色扮演@video	-2	11
类型词角色扮演	1	角色扮演@ps->角色扮演 电影@ps->角色扮演@ps	-2	10
类型词角色扮演	1	AV偶像@video->满花房@video->角色扮演@video	-2	10
类型词角色扮演	1	角色@ps->角色扮演@ps	-1	263
类型词角色扮演	1	角色扮演@ps->角色扮演@video	-1	257
类型词角色扮演	1	角色扮演@video->角色扮演@ps	-1	172
类型词角色扮演	1	角色扮演 电影@video->角色扮演@video	-1	149
类型词角色扮演	1	角色扮演@ps->角色扮演游戏@ps	-1	128
类型词角色扮演	1	角色@video->角色扮演@video	-1	126
类型词角色扮演	1	角色扮演@ps->角色扮演@image	-1	106
类型词角色扮演	1	角色扮演@ps->角色扮演单机游戏@ps	-1	89
类型词角色扮演	1	角色扮演单机游戏@ps->角色扮演单机游戏@iknow	-1	82
类型词角色扮演	1	单机游戏@ps->角色扮演单机游戏@ps	-1	79
类型词角色扮演	1	角色扮演类游戏@ps->角色扮演游戏@ps	-1	74
类型词角色扮演	1	满花房@video->角色扮演@video	-1	68
类型词角色扮演	1	角色扮演@ps->角色扮演网游@ps	-1	61
类型词角色扮演	1	游民星空@ps->角色扮演单机游戏@ps	-1	50
类型词角色扮演	1	%-@video->角色扮演@video	-1	49
类型词角色扮演	1	2d网游排行榜@ps->2d角色扮演网游@ps	-1	45
类型词角色扮演	1	q版网游@ps->q版角色扮演网游@ps	-1	43
类型词角色扮演	1	角色扮演@image->角色扮演@ps	-1	43
类型词角色扮演	1	角色扮演 电影@ps->角色扮演@ps	-1	41
类型词角色扮演	1	角色扮演@iknow->角色扮演@ps	-1	40
类型词角色扮演	1	角色扮演单机游戏@ps->角色扮演@ps	-1	38
类型词角色扮演	1	AV偶像@video->角色扮演@video	-1	38
类型词角色扮演	1	rpg@ps->角色扮演游戏@ps	-1	36
类型词角色扮演	1	角色扮演@ps->角色扮演小游戏@ps	-1	36
类型词角色扮演	1	%-(%0-%,,%,@video->角色扮演@video	-1	35
类型词角色扮演	1	角色扮演@ps->角色扮演@iknow	-1	34
类型词角色扮演	1	角色 电影@ps->角色扮演@ps	-1	34
类型词角色扮演	1	角色国语@video->角色扮演@video	-1	33
类型词角色扮演	1	交换温柔@video->角色扮演@video	-1	33
类型词角色扮演	1	三级片@video->角色扮演@video	-1	31
类型词角色扮演	1	单机游戏@ps->单机游戏角色扮演@ps	-1	31
类型词角色扮演	1	穿裘皮的维纳斯@video->角色扮演@video	-1	29
类型词角色扮演	1	除却巫山@video->角色扮演@video	-1	28
类型词角色扮演	1	%,@video->角色扮演@video	-1	28
类型词角色扮演	1	角色扮演单机游戏@iknow->角色扮演单机游戏@ps	-1	26
类型词角色扮演	1	角色扮演网游@ps->角色扮演网游@iknow	-1	26
类型词角色扮演	1	角色扮演游戏@ps->角色扮演单机游戏@ps	-1	26
类型词角色扮演	1	回合制网游@ps->角色扮演回合制网游@ps	-1	24
类型词角色扮演	1	角色扮演单机游戏@ps->角色扮演游戏@ps	-1	23
类型词角色扮演	1	@video->角色扮演@video	-1	22
类型词角色扮演	1	角色扮演单机游戏@ps->女生角色扮演游戏@ps	-1	22
类型词角色扮演	1	角色扮演韩国@video->角色扮演@video	-1	22
类型词角色扮演	1	较色扮演@ps->角色扮演@ps	-1	21
类型词角色扮演	1	情色电影@video->角色扮演@video	-1	20
类型词角色扮演	1	juesebanyan@ps->角色扮演@ps	-1	20
类型词角色扮演	1	角色扮演网游@ps->角色扮演单机游戏@ps	-1	20
类型词角色扮演	1	美人 韩国版@video->角色扮演@video	-1	20
类型词角色扮演	1	角色扮演韩语@video->角色扮演@video	-1	20
类型词角色扮演	1	角色扮演单机游戏排行榜@ps->角色扮演单机游戏@ps	-1	20
类型词角色扮演	1	角色扮演单机游戏@ps->角色扮演网游@ps	-1	19
类型词角色扮演	1	单机游戏下载大全中文版下载@ps->角色扮演单机游戏@ps	-1	19
类型词角色扮演	1	腾讯游戏@ps->角色扮演网游@ps	-1	19
类型词角色扮演	1	角色2013@video->角色扮演@video	-1	18
类型词角色扮演	1	%,$% )%0$%-@video->角色扮演@video	-1	18
类型词角色扮演	1	角色扮演@ps->角色扮演类游戏@ps	-1	18
类型词角色扮演	1	角色扮演网游@ps->角色扮演网游排行榜@ps	-1	17
类型词角色扮演	1	单机角色扮演游戏排行榜@ps->单机角色扮演游戏@ps	-1	16
类型词角色扮演	1	美景之屋@video->角色扮演@video	-1	16
类型词角色扮演	1	%-\\'%/)%-)%  %,%%/\\'%.@video->角色扮演@video	-1	16
类型词角色扮演	1	%, %,%%-0% !%.\\'%.@video->角色扮演@video	-1	16
类型词角色扮演	1	剑灵@ps->角色扮演网游@ps	-1	16
类型词角色扮演	1	单机游戏@ps->单机角色扮演游戏@ps	-1	15
类型词角色扮演	1	角色扮演单机游戏@ps->角色扮演小游戏@ps	-1	15
